hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
19,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,74,24,21,NA,NA,NA,NA,NA,NA,NA,NA
78,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,12,29,82,NA,NA,NA,NA,NA,NA,NA,NA
5,17,42,89,NA,NA,NA,NA,NA,NA,NA,NA
82,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,49,34,50,17,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,18,42,39,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,81,49,46,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,46,65,4,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,84,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,54,40,20,NA,NA,NA,NA,NA,NA,NA,NA
70,54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,19,71,43,NA,NA,NA,NA,NA,NA,NA,NA
70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,40,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,41,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,15,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,9,41,79,NA,NA,NA,NA,NA,NA,NA,NA
22,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,17,74,34,77,NA,NA,NA,NA,NA,NA,NA
4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,39,72,29,NA,NA,NA,NA,NA,NA,NA,NA
34,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,8,42,26,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,68,1,17,54,20,77,10,44,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,54,18,4,21,44,49,0,65,8,37,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,85,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,10,14,37,NA,NA,NA,NA,NA,NA,NA,NA
33,23,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,16,83,19,36,NA,NA,NA,NA,NA,NA,NA
19,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,41,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,23,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,24,45,48,NA,NA,NA,NA,NA,NA,NA,NA
29,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,46,16,43,NA,NA,NA,NA,NA,NA,NA,NA
54,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,24,11,39,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,80,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,23,37,11,NA,NA,NA,NA,NA,NA,NA,NA
26,65,82,31,NA,NA,NA,NA,NA,NA,NA,NA
16,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,13,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,50,65,7,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,78,13,81,31,NA,NA,NA,NA,NA,NA,NA
16,13,37,19,49,18,52,19,70,2,NA,NA
82,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,74,40,19,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,46,18,23,31,18,10,1,78,71,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,54,47,16,36,NA,NA,NA,NA,NA,NA,NA
16,39,71,14,NA,NA,NA,NA,NA,NA,NA,NA
84,33,20,26,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,99,20,13,NA,NA,NA,NA,NA,NA,NA,NA
72,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,32,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,21,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,18,48,66,79,NA,NA,NA,NA,NA,NA,NA
81,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,33,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,54,21,17,NA,NA,NA,NA,NA,NA,NA,NA
24,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,70,26,31,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,36,78,19,NA,NA,NA,NA,NA,NA,NA,NA
36,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,12,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,22,74,28,NA,NA,NA,NA,NA,NA,NA,NA
67,19,84,22,70,NA,NA,NA,NA,NA,NA,NA
24,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,65,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,51,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,52,10,75,NA,NA,NA,NA,NA,NA,NA,NA
52,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,74,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,8,9,52,NA,NA,NA,NA,NA,NA,NA,NA
32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,68,8,15,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,78,66,66,NA,NA,NA,NA,NA,NA,NA,NA
38,27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,39,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,1,70,48,NA,NA,NA,NA,NA,NA,NA,NA
43,11,43,13,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,40,4,49,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,66,76,16,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,53,29,74,16,NA,NA,NA,NA,NA,NA,NA
13,73,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,22,38,2,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,72,29,83,48,NA,NA,NA,NA,NA,NA,NA
51,21,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,21,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,18,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,79,83,36,32,NA,NA,NA,NA,NA,NA,NA
16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,35,9,66,NA,NA,NA,NA,NA,NA,NA,NA
77,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,39,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,5,19,29,21,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,52,46,70,NA,NA,NA,NA,NA,NA,NA,NA
39,71,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,26,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,15,41,38,23,17,NA,NA,NA,NA,NA,NA
19,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,34,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,44,13,16,NA,NA,NA,NA,NA,NA,NA,NA
25,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,34,18,8,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,74,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,31,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,40,18,10,26,NA,NA,NA,NA,NA,NA,NA
47,15,37,35,53,NA,NA,NA,NA,NA,NA,NA
10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,75,43,52,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,48,9,23,8,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,74,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,84,48,46,32,NA,NA,NA,NA,NA,NA,NA
31,74,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,93,0,35,NA,NA,NA,NA,NA,NA,NA,NA
22,20,29,83,NA,NA,NA,NA,NA,NA,NA,NA
44,54,70,27,28,0,22,38,48,50,NA,NA
36,24,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,35,3,17,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,84,23,34,35,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,69,30,36,NA,NA,NA,NA,NA,NA,NA,NA
46,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,21,4,20,20,41,53,10,NA,NA,NA,NA
29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,24,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,52,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,50,51,22,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,32,20,72,NA,NA,NA,NA,NA,NA,NA,NA
34,19,31,66,69,NA,NA,NA,NA,NA,NA,NA
15,92,47,88,NA,NA,NA,NA,NA,NA,NA,NA
51,84,16,48,NA,NA,NA,NA,NA,NA,NA,NA
78,18,75,82,NA,NA,NA,NA,NA,NA,NA,NA
31,12,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,22,17,24,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,35,78,67,34,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,72,70,16,83,NA,NA,NA,NA,NA,NA,NA
84,65,9,74,NA,NA,NA,NA,NA,NA,NA,NA
30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,14,24,42,15,NA,NA,NA,NA,NA,NA,NA
0,12,52,15,NA,NA,NA,NA,NA,NA,NA,NA
0,34,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,9,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,5,82,79,NA,NA,NA,NA,NA,NA,NA,NA
33,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,80,23,31,13,NA,NA,NA,NA,NA,NA,NA
78,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,38,17,22,NA,NA,NA,NA,NA,NA,NA,NA
24,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,33,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,4,36,21,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,6,25,15,45,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,32,10,45,17,NA,NA,NA,NA,NA,NA,NA
29,66,28,49,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
