hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,44,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,56,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,39,93,31,59,54,15,37,81,4,51,NA
54,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,45,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,51,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0,43,78,26,30,50,57,71,61,16,NA
36,39,31,40,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,76,54,62,NA,NA,NA,NA,NA,NA,NA,NA
86,19,72,43,7,51,19,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,58,55,69,NA,NA,NA,NA,NA,NA,NA,NA
54,43,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,16,47,18,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,35,19,40,43,28,39,NA,NA,NA,NA,NA
40,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,53,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,7,49,59,NA,NA,NA,NA,NA,NA,NA,NA
34,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,5,36,46,NA,NA,NA,NA,NA,NA,NA,NA
68,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,54,31,7,NA,NA,NA,NA,NA,NA,NA,NA
1,47,10,14,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,55,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,5,40,29,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,36,55,36,NA,NA,NA,NA,NA,NA,NA,NA
25,72,4,29,35,33,35,40,64,49,NA,NA
89,48,63,87,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,22,4,3,NA,NA,NA,NA,NA,NA,NA,NA
26,3,42,72,25,73,60,9,40,61,86,NA
10,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,64,50,48,NA,NA,NA,NA,NA,NA,NA,NA
8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,24,13,26,25,16,27,73,23,6,49,NA
4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,57,2,49,70,NA,NA,NA,NA,NA,NA,NA
16,21,19,65,80,29,74,84,32,NA,NA,NA
55,5,24,6,77,54,15,67,49,28,52,82
5,57,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,63,64,20,3,NA,NA,NA,NA,NA,NA,NA
84,52,12,24,NA,NA,NA,NA,NA,NA,NA,NA
29,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,47,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,50,58,45,NA,NA,NA,NA,NA,NA,NA,NA
7,51,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,60,23,57,NA,NA,NA,NA,NA,NA,NA,NA
22,2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,58,63,70,NA,NA,NA,NA,NA,NA,NA,NA
50,53,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,4,27,60,53,66,8,40,30,16,57,22
22,55,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,13,1,35,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,15,11,34,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,81,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,42,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,68,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,48,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,83,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,21,65,26,NA,NA,NA,NA,NA,NA,NA,NA
0,31,14,9,NA,NA,NA,NA,NA,NA,NA,NA
3,61,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,62,48,71,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,5,26,39,NA,NA,NA,NA,NA,NA,NA,NA
63,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,87,24,22,50,NA,NA,NA,NA,NA,NA,NA
63,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,56,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,26,57,80,25,21,55,58,54,45,NA,NA
24,89,41,35,NA,NA,NA,NA,NA,NA,NA,NA
37,55,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,53,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,7,32,21,36,65,25,NA,NA,NA,NA,NA
35,18,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,55,48,11,63,46,68,66,6,NA,NA,NA
60,38,78,66,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,71,55,42,74,29,0,21,64,73,45,28
32,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,76,20,55,NA,NA,NA,NA,NA,NA,NA,NA
22,17,0,71,5,10,2,61,72,38,33,NA
82,15,9,70,NA,NA,NA,NA,NA,NA,NA,NA
69,52,81,46,NA,NA,NA,NA,NA,NA,NA,NA
59,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,39,33,58,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,44,68,53,NA,NA,NA,NA,NA,NA,NA,NA
41,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,49,53,57,38,65,62,55,65,57,65,1
30,36,31,41,NA,NA,NA,NA,NA,NA,NA,NA
54,13,75,61,NA,NA,NA,NA,NA,NA,NA,NA
45,36,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,89,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,51,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,52,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,32,66,19,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,29,47,4,39,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,99,64,8,NA,NA,NA,NA,NA,NA,NA,NA
35,23,9,62,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,19,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,71,47,52,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,61,36,31,56,NA,NA,NA,NA,NA,NA,NA
20,42,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,28,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,50,40,33,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,14,36,59,NA,NA,NA,NA,NA,NA,NA,NA
44,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,88,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,51,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,20,85,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,73,26,6,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,16,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,64,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,37,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,23,65,46,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,70,81,77,6,17,51,NA,NA,NA,NA
18,27,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,15,66,26,NA,NA,NA,NA,NA,NA,NA,NA
49,58,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,45,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,10,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,82,35,16,NA,NA,NA,NA,NA,NA,NA,NA
48,70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,85,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,65,3,53,65,8,22,53,37,NA,NA,NA
82,19,42,21,11,14,24,52,3,63,77,86
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,24,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,84,55,52,29,33,38,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,51,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,22,49,1,NA,NA,NA,NA,NA,NA,NA,NA
4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,4,62,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,41,45,49,NA,NA,NA,NA,NA,NA,NA,NA
33,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,37,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,54,71,61,NA,NA,NA,NA,NA,NA,NA,NA
60,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,54,54,13,34,38,68,19,67,27,13,67
4,42,23,19,NA,NA,NA,NA,NA,NA,NA,NA
7,55,31,49,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,39,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,22,14,14,NA,NA,NA,NA,NA,NA,NA,NA
45,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,53,65,45,12,29,39,54,19,31,76,NA
42,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,57,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,23,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,28,1,72,NA,NA,NA,NA,NA,NA,NA,NA
15,50,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,22,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,20,73,39,NA,NA,NA,NA,NA,NA,NA,NA
68,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,26,42,45,NA,NA,NA,NA,NA,NA,NA,NA
77,29,85,33,35,39,NA,NA,NA,NA,NA,NA
15,2,72,31,4,26,49,8,47,9,61,64
67,77,13,77,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,18,10,77,NA,NA,NA,NA,NA,NA,NA,NA
24,3,69,35,18,45,70,35,62,54,80,26
45,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,41,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,4,76,26,79,62,NA,NA,NA,NA,NA,NA
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,15,51,1,NA,NA,NA,NA,NA,NA,NA,NA
