hh_age1,hh_age2,hh_age3,hh_age4,hh_age5,hh_age6,hh_age7,hh_age8,hh_age9,hh_age10,hh_age11,hh_age12
15,37,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,5,51,NA,NA,NA,NA,NA,NA,NA,NA
14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,31,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,31,31,40,NA,NA,NA,NA,NA,NA,NA,NA
40,47,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,16,25,28,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,86,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0,1,17,17,NA,NA,NA,NA,NA,NA,NA
36,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,16,14,18,NA,NA,NA,NA,NA,NA,NA,NA
65,93,5,12,NA,NA,NA,NA,NA,NA,NA,NA
44,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,49,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,82,73,75,NA,NA,NA,NA,NA,NA,NA,NA
18,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,84,5,46,13,NA,NA,NA,NA,NA,NA,NA
18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,18,20,17,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,23,22,17,NA,NA,NA,NA,NA,NA,NA,NA
46,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,49,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,41,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,46,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,26,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,15,18,34,NA,NA,NA,NA,NA,NA,NA,NA
29,10,17,45,48,NA,NA,NA,NA,NA,NA,NA
26,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,24,17,54,10,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,48,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,47,23,68,NA,NA,NA,NA,NA,NA,NA,NA
72,71,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,19,17,17,NA,NA,NA,NA,NA,NA,NA,NA
16,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,10,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,50,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,54,4,51,NA,NA,NA,NA,NA,NA,NA,NA
71,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,15,34,39,7,24,43,13,83,88,31,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,10,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,90,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,46,47,22,1,6,44,51,15,18,35,89
36,16,82,53,NA,NA,NA,NA,NA,NA,NA,NA
69,18,15,75,NA,NA,NA,NA,NA,NA,NA,NA
48,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,34,21,41,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,45,19,68,5,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,15,19,50,NA,NA,NA,NA,NA,NA,NA,NA
4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,24,48,82,NA,NA,NA,NA,NA,NA,NA,NA
21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,24,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,75,0,94,7,21,NA,NA,NA,NA,NA,NA
18,42,73,12,19,NA,NA,NA,NA,NA,NA,NA
4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,17,74,89,67,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,52,2,48,30,NA,NA,NA,NA,NA,NA,NA
35,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,89,42,13,NA,NA,NA,NA,NA,NA,NA,NA
17,16,33,70,69,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,81,76,46,54,NA,NA,NA,NA,NA,NA,NA
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,36,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,36,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,80,14,44,NA,NA,NA,NA,NA,NA,NA,NA
1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,66,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,19,38,74,17,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,43,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,78,72,42,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,43,20,39,NA,NA,NA,NA,NA,NA,NA,NA
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,35,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,10,22,15,NA,NA,NA,NA,NA,NA,NA,NA
73,38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,22,42,73,NA,NA,NA,NA,NA,NA,NA,NA
16,74,10,45,NA,NA,NA,NA,NA,NA,NA,NA
80,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,65,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,82,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,44,9,13,22,NA,NA,NA,NA,NA,NA,NA
67,70,90,15,NA,NA,NA,NA,NA,NA,NA,NA
15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,66,24,17,NA,NA,NA,NA,NA,NA,NA,NA
14,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,29,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,44,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,12,25,35,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,31,24,8,16,2,27,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,27,51,33,NA,NA,NA,NA,NA,NA,NA,NA
1,2,41,84,NA,NA,NA,NA,NA,NA,NA,NA
67,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,11,27,3,NA,NA,NA,NA,NA,NA,NA,NA
33,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,35,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,21,86,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,71,52,16,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,69,44,10,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,37,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,53,12,49,NA,NA,NA,NA,NA,NA,NA,NA
9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,44,34,43,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,52,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,16,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,7,65,17,19,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,83,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,71,18,9,NA,NA,NA,NA,NA,NA,NA,NA
19,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,77,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,26,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,43,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,23,46,19,36,13,NA,NA,NA,NA,NA,NA
15,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,68,20,2,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,72,16,40,NA,NA,NA,NA,NA,NA,NA,NA
36,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,47,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,26,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,70,78,80,47,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,70,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
